638,机械化运输工艺设计手册
639,广告学概论
640,C++程序设计教程
641,8086/8088汇编语言程序设计
642,中国的珍禽异兽
643,滑模变结构控制
644,数学构模原理
645,计算机病毒分析与防治大全
646,水泥的结构和性能
647,信息论基础
648,信息论
649,信息系统建模技术与应用
650,无绝缘轨道电路原理及分析
651,电梯技术:原理、维修、管理
652,标准化
653,复合材料结构设计
654,桑塔纳和桑塔纳 2000 轿车的结构与维修
655,数值计算方法
656,德汉道路工程词典
657,道路与交通工程词典
658,科技英语句子结构
659,英语句子合并八十则
660,算法与复杂性
661,聚氨酯泡沫塑料
662,无线电技术中的相位关系
663,胶凝材料学
664,分岔理论和耗散结构的计算方法
665,无机非金属材料实验
666,沥青材料性能学
667,塑料材料:结构·性能·加工工艺特性
668,历代诗词名句辞典
669,应用电化学
670,橡胶在工程中应用的理论与实践
671,聚合物改性水泥混凝土
672,哈姆莱特
673,短纤维复合材料力学
674,电解工程
675,脉冲镀和脉冲焊电源
676,微型计算机汇编语言程序设计
677,数值计算基础
678,聚合物粘弹性引论
679,应用数值计算方法
680,沼气发酵微生物学
681,碳纤维的制造、性质及其应用
682,陶瓷材料学
683,形式的探索:一条处理艺术问题的基本途径
684,巴黎圣母院
685,高分子材料学概论
686,高分子合金的物理化学
687,聚合物加工基础
688,动态规划:确定性和随机模型
689,动态规划导论
690,动态规划原理:基本分析及计算方法
691,应用动态规划
692,动态规划及其应用
693,最优化与最优控制
694,燃气测试技术手册
695,煤气规划设计手册
696,燃气燃烧新装置
697,英汉材料科学词典
698,燃气工程施工
699,燃气设备与燃气用具手册
700,采掘机械
701,Visual Studio 使用大全
702,实用最优化方法及计算机程序
703,最优化理论与方法
704,正交法和三次设计
705,二层系统最优化理论
706,微分对策
707,排队论与随机服务系统
708,排队论及其应用
709,排队论
710,排队论基础及应用
711,随机服务系统-2版
712,排队论及其程序设计
713,流体力学的发展:边界层
714,边界层理论
715,误差理论与应用
716,边界元方法及其在工程中的应用
717,乳液聚合
718,乳液聚合.1
719,硅酸盐岩相学
720,硅酸盐结构化学:结构、成键和分类
721,硅酸盐工业热工基础
722,电子陶瓷工艺原理
723,最优化理论与算法
724,麦当劳商法
725,优化方法与最优控制
726,应用最优估计
727,计算机辅助设计技术基础
728,最优化方法
729,最优化理论和方法
730,Linux从入门到精通:99新版
731,现代住宅建筑外观设计.1:别墅型
732,非线性最优化引论
733,机电一体化系统设计
734,硅酸盐工业机械及设备
735,科技英语常用结构分析与练习
736,玻璃工业节能途径
737,十四行诗集-新1版
738,唐璜-新1版
739,厦门文史资料.9
740,边界层理论.上册
741,最优控制理论基础
742,边界层理论.下册
743,湍流、间歇性与大气边界层
744,广义逆矩阵与正则化方法
745,非线性方程的区间算法
746,锅炉和热交换器的积灰、结渣、磨损和腐蚀的防止原理与计算
747,玻璃制造技术
748,玻璃科学技术前沿:1984年北京国际玻璃学术讨论会论文集
749,玻璃手册
750,玻璃化学
751,玻璃的物理性质
752,拜伦诗选
753,湍流气粒两相流动和燃烧的理论与数值模拟
754,H∞控制理论
755,浮力射流的理论及应用
756,紊动射流
757,气体射流动力学
758,循环流化床锅炉理论、设计与运行
759,微分方程模型
760,燃油燃气锅炉房设计手册
761,古典诗词艺术探幽
762,玻璃形成学
763,玻璃非晶态科学
764,玻璃配合料
765,螺杆设计及其理论基础
766,毛泽东选集
767,实用节能手册
768,现代控制论基础
769,控制论:或关于在动物和机器中控制和通信的科学
770,应用最优控制
771,非线性系统控制及解耦
772,小型制冷设备与维修-2版
773,商业制冷设备安装与维修
774,现代控制理论基础
775,模糊控制与系统
776,线性控制系统教程
777,数值解高维偏微分方程的分裂法
778,有限元法
779,随机模型与计算机模拟
780,蒙特卡罗方法
781,物理效应及其应用
782,蒙特卡罗方法及其应用:1993～1997
783,聚合物加工原理
784,唐代文学作品选
785,模糊控制原理与应用
786,天龙八部.1
787,机械与汽车结构的有限元分析
788,板翅式换热器
789,板式换热器工程设计手册
790,有限元方法讲义
791,无限元方法
792,搅拌设备设计
793,微晶玻璃
794,玻璃厂工艺设计概论-修改本
795,小型制冷装置设计指导
796,科学探索与辩证方法:理工科大学生的哲学修养
797,有限单元法原理与应用-2版
798,有限单元法概念与习题
799,塑化挤出工程原理
800,水泥工艺学
801,煤气应用手册
802,中华人民共和国行业标准城镇燃气设计规范:GB50028-93
803,大卫.科波菲尔
804,模式识别
805,自然辩证法疑难问题探索
806,车辆工程-第2版
807,模式分类
808,横式识别与状态监控
809,物理学-3版
810,燃气制造工艺学
811,残余应力测试与计算
812,简明英语语法
813,矿山运输
814,水泥材料科学导论
815,合成树脂乳液
816,远大前程
817,列朝诗集小传.2-新1版
818,格列佛游记-第2版
819,数学物理方法-2版
820,德语文学选读
821,剑桥英语语法:附练习及答案
822,建筑物·气候·能量
823,机械故障诊断基础知识
824,MATLAB语言精要及动态仿真工具SIMULIN
825,卡尔曼滤波器及其应用基础
826,FORTRAN77使用手册
827,VGA实用编程技术
828,模式识别与图像处理
829,热力学原理及应用
830,光学手册
831,电磁学原理及应用
832,TCP/IP使用详解
833,电磁学
834,祝你顺利:基础德语视听教材
835,开明英文文法
836,热力学、分子运动论和统计热力学
837,辐射度学
838,PowerPC:概念、体系结构与设计
839,有限元法在电磁计算中的应用
840,数字图像处理
841,唐宋诗词探胜
842,光学测量
843,德语.2
844,色度学
845,德语.4
846,数学物理方法解题指导
847,中国人:全译本
848,现代工程磁学
849,磁性体手册.1
850,超越时空:通过平行宇宙、时间卷曲和第十维度的科学之旅
851,非平衡态热力学和耗散结构
852,非平衡系统的自组织
853,现代工业企业生产管理
854,微型计算机接口技术
855,数值分析基础
856,计算方法引论
857,最小二乘问题计算方法
858,数据拟合
859,统计能量分析原理及其应用
860,相变和临界现象
861,六朝文洁笺注-新1版
862,数学物理方程
863,李尔王:中英对照
864,多体系统动力学.下册
865,大学英语语法
866,场论
867,实物场物理学
868,建筑力学杆件体系
869,量子力学与路径积分
870,英汉计算机数据处理运程通信办公系统详解辞典
871,高级会计学-第2版
872,从混沌到有序:人与自然的新对话
873,耗散结构论
874,CoreIDRAW 7从入门到精通:第三版
875,走遍美国.2
876,地心游记
877,海底两万里
878,母亲
